disclosure_year,disclosure_date,transaction_date,owner,ticker,asset_description,type,amount,representative,district,ptr_link,cap_gains_over_200_usd
2020,05/06/2020,2020-04-29,self,SH,ProShares Short S&P500,sale_partial,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016552.pdf,False
2020,05/06/2020,2020-04-29,self,SH,ProShares Short S&P500,sale_partial,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016552.pdf,False
2020,05/06/2020,2020-04-29,self,SH,ProShares Short S&P500,sale_partial,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016552.pdf,False
2020,05/06/2020,2020-04-27,self,SH,ProShares Short S&P500,sale_partial,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016553.pdf,False
2020,05/06/2020,2020-04-27,self,SH,ProShares Short S&P500,sale_partial,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016553.pdf,False
2020,05/06/2020,2020-04-29,self,SH,ProShares Short S&P500,sale_partial,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016553.pdf,False
2020,05/06/2020,2020-04-29,self,SH,ProShares Short S&P500,sale_partial,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016553.pdf,False
2020,01/05/2020,2019-12-03,,--,US Treasury bond,sale_full,"$1,001 - $15,000",Hon. Peter Welch,VT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013855.pdf,False
2020,09/14/2020,2020-08-11,,ABMD,"ABIOMEd, Inc.",purchase,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017355.pdf,False
2020,09/14/2020,2020-08-11,,AMZN,"Amazon.com, Inc.",sale_partial,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017355.pdf,True
2020,09/14/2020,2020-08-12,,CCMP,Cabot Microelectronics Corporation,purchase,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017355.pdf,False
2020,09/14/2020,2020-08-17,,CTLT,"Catalent, Inc.",sale_partial,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017355.pdf,True
2020,09/14/2020,2020-09-02,,CTLT,"Catalent, Inc.",sale_partial,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017355.pdf,True
2020,09/14/2020,2020-09-02,,CVET,"Covetrus, Inc.",purchase,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017355.pdf,False
2020,09/14/2020,2020-08-17,,CVET,"Covetrus, Inc.",purchase,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017355.pdf,False
2020,09/14/2020,2020-08-12,,CRY,"CryoLife, Inc.",purchase,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017355.pdf,False
2020,09/14/2020,2020-08-12,,ENTG,"Entegris, Inc.",sale_full,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017355.pdf,True
2020,09/14/2020,2020-09-02,,EL,"Estee Lauder Companies, Inc.",purchase,"$15,001 - $50,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017355.pdf,False
2020,09/14/2020,2020-09-02,,HMN,Horace Mann Educators Corporation,purchase,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017355.pdf,False
2020,09/14/2020,2020-08-12,,HUBS,"HubSpot, Inc.",sale_partial,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017355.pdf,True
2020,09/14/2020,2020-08-17,,HUBS,"HubSpot, Inc.",sale_partial,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017355.pdf,True
2020,09/14/2020,2020-08-11,,IDXX,"IDEXX Laboratories, Inc.",sale_partial,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017355.pdf,True
2020,09/14/2020,2020-08-13,,LAD,"Lithia Motors, Inc.",sale_partial,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017355.pdf,True
2020,09/14/2020,2020-09-02,,MTSI,"MACOM Technology Solutions Holdings, Inc.",purchase,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017355.pdf,False
2020,09/14/2020,2020-08-24,,NVDA,NVIDIA Corporation,sale_partial,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017355.pdf,True
2020,09/14/2020,2020-09-02,,POWI,"Power Integrations, Inc.",sale_full,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017355.pdf,True
2020,09/14/2020,2020-09-02,,RBA,Ritchie bros. Auctioneers Incorporated,sale_partial,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017355.pdf,True
2020,09/14/2020,2020-08-10,,SHW,Sherwin-Williams Company,purchase,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017355.pdf,False
2020,09/14/2020,2020-09-02,,SLAB,"Silicon Laboratories, Inc.",purchase,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017355.pdf,False
2020,09/14/2020,2020-08-10,,SQ,"Square, Inc. Class A",sale_partial,"$15,001 - $50,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017355.pdf,True
2020,09/14/2020,2020-08-11,,TT,Trane Technologies plc,purchase,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017355.pdf,False
2020,09/14/2020,2020-08-05,,VRSK,"Verisk Analytics, Inc.",sale_partial,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017355.pdf,True
2020,09/14/2020,2020-08-12,,VIAV,Viavi Solutions Inc.,purchase,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017355.pdf,False
2020,09/14/2020,2020-08-31,self,MSFT,Microsoft Corporation,purchase,"$5,000,001 - $25,000,000",Hon. Suzan K. DelBene,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017285.pdf,False
2020,09/14/2020,2020-08-18,joint,--,New York ST Dorm Auth ST Pers Income 5.00% 03/15/2027,purchase,"$15,001 - $50,000",Hon. Suzan K. DelBene,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017285.pdf,False
2020,09/14/2020,2020-08-27,joint,--,Round Rock Tex Indpt SCH Dist Unltd Tax 5.00 % Due 08/01/2025,purchase,"$1,001 - $15,000",Hon. Suzan K. DelBene,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017285.pdf,False
2020,09/14/2020,2020-08-27,joint,--,Somerset CNTY N J Bans Ser. 2020 4.00 % Due 09/09/21,purchase,"$500,001 - $1,000,000",Hon. Suzan K. DelBene,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017285.pdf,False
2020,09/14/2020,2020-07-28,self,ABT,Abbott Laboratories,purchase,"$15,001 - $50,000",Hon. Carol Devine Miller,WV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017362.pdf,False
2020,09/14/2020,2020-07-28,self,AFL,AFLAC Incorporated,sale_full,"$1,001 - $15,000",Hon. Carol Devine Miller,WV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017362.pdf,True
2020,09/14/2020,2020-07-28,self,MO,"Altria Group, Inc.",sale_full,"$1,001 - $15,000",Hon. Carol Devine Miller,WV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017362.pdf,True
2020,09/14/2020,2020-07-28,self,AMGN,Amgen Inc.,purchase,"$15,001 - $50,000",Hon. Carol Devine Miller,WV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017362.pdf,False
2020,09/14/2020,2020-07-28,self,BUD,Anheuser-Busch Inbev SA Sponsored ADR,sale_full,"$15,001 - $50,000",Hon. Carol Devine Miller,WV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017362.pdf,False
2020,09/14/2020,2020-07-28,self,BECN,"Beacon Roofing Supply, Inc.",sale_full,"$1,001 - $15,000",Hon. Carol Devine Miller,WV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017362.pdf,False
2020,09/14/2020,2020-07-28,self,BTI,"British American Tobacco Industries, P.L.C. Common Stock ADR",sale_full,"$1,001 - $15,000",Hon. Carol Devine Miller,WV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017362.pdf,False
2020,09/14/2020,2020-08-04,self,CVX,Chevron Corporation,purchase,"$15,001 - $50,000",Hon. Carol Devine Miller,WV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017362.pdf,False
2020,09/14/2020,2020-07-28,self,CSCO,"Cisco Systems, Inc.",purchase,"$15,001 - $50,000",Hon. Carol Devine Miller,WV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017362.pdf,False
2020,09/14/2020,2020-07-28,self,CLX,Clorox Company,purchase,"$15,001 - $50,000",Hon. Carol Devine Miller,WV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017362.pdf,False
2020,09/14/2020,2020-07-28,self,GLW,Corning Incorporated,purchase,"$15,001 - $50,000",Hon. Carol Devine Miller,WV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017362.pdf,False
2020,09/14/2020,2020-07-28,self,CVS,CVS Health Corporation,sale_full,"$15,001 - $50,000",Hon. Carol Devine Miller,WV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017362.pdf,True
2020,09/14/2020,2020-07-28,self,D,"Dominion Energy, Inc.",purchase,"$15,001 - $50,000",Hon. Carol Devine Miller,WV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017362.pdf,False
2020,09/14/2020,2020-07-28,self,DOV,Dover Corporation,purchase,"$15,001 - $50,000",Hon. Carol Devine Miller,WV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017362.pdf,False
2020,09/14/2020,2020-07-28,self,EMR,Emerson Electric Company,purchase,"$15,001 - $50,000",Hon. Carol Devine Miller,WV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017362.pdf,False
2020,09/14/2020,2020-07-28,self,ENR,"Energizer Holdings, Inc.",sale_full,"$1,001 - $15,000",Hon. Carol Devine Miller,WV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017362.pdf,True
2020,09/14/2020,2020-07-28,self,HAL,Halliburton Company,sale_full,"$1,001 - $15,000",Hon. Carol Devine Miller,WV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017362.pdf,False
2020,09/14/2020,2020-08-04,self,HRL,Hormel Foods Corporation,purchase,"$15,001 - $50,000",Hon. Carol Devine Miller,WV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017362.pdf,False
2020,09/14/2020,2020-07-28,self,IRM,Iron Mountain Incorporated,purchase,"$15,001 - $50,000",Hon. Carol Devine Miller,WV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017362.pdf,False
2020,09/14/2020,2020-07-28,self,JNJ,Johnson & Johnson,purchase,"$15,001 - $50,000",Hon. Carol Devine Miller,WV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017362.pdf,False
2020,09/14/2020,2020-07-28,self,MCD,McDonald'S Corporation,purchase,"$15,001 - $50,000",Hon. Carol Devine Miller,WV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017362.pdf,False
2020,09/14/2020,2020-07-28,self,MDLZ,"Mondelez International, Inc. - Class A",sale_full,"$1,001 - $15,000",Hon. Carol Devine Miller,WV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017362.pdf,True
2020,09/14/2020,2020-07-28,self,PG,Procter & Gamble Company,purchase,"$15,001 - $50,000",Hon. Carol Devine Miller,WV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017362.pdf,False
2020,09/14/2020,2020-07-28,self,SPKE,"Spark Energy, Inc. - Class A",sale_full,"$15,001 - $50,000",Hon. Carol Devine Miller,WV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017362.pdf,False
2020,09/14/2020,2020-07-28,self,KHC,The Kraft Heinz Company,sale_full,"$15,001 - $50,000",Hon. Carol Devine Miller,WV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017362.pdf,False
2020,09/14/2020,2020-07-28,self,USB,U.S. Bancorp,purchase,"$15,001 - $50,000",Hon. Carol Devine Miller,WV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017362.pdf,False
2020,09/14/2020,2020-08-04,self,UNP,Union Pacific Corporation,purchase,"$15,001 - $50,000",Hon. Carol Devine Miller,WV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017362.pdf,False
2020,09/14/2020,2020-07-28,self,WM,"Waste Management, Inc.",purchase,"$15,001 - $50,000",Hon. Carol Devine Miller,WV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017362.pdf,False
2020,09/14/2020,2020-07-28,self,YUMC,"Yum China Holdings, Inc.",sale_full,"$1,001 - $15,000",Hon. Carol Devine Miller,WV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017362.pdf,True
2020,07/09/2020,2020-06-02,join,ADYEY,Adyen NV Unsponsored ADR,purchase,"$1,001 - $15,000",Hon. Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016893.pdf,False
2020,07/09/2020,2020-06-02,join,ALC,Alcon Inc. Ordinary Shares,purchase,"$1,001 - $15,000",Hon. Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016893.pdf,False
2020,07/09/2020,2020-06-03,join,ALC,Alcon Inc. Ordinary Shares,purchase,"$1,001 - $15,000",Hon. Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016893.pdf,False
2020,07/09/2020,2020-06-26,join,GOOG,Alphabet Inc. - Class C Capital Stock,sale_partial,"$1,001 - $15,000",Hon. Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016893.pdf,True
2020,07/09/2020,2020-06-22,join,GOOG,Alphabet Inc. - Class C Capital Stock,sale_partial,"$1,001 - $15,000",Hon. Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016893.pdf,False
2020,07/09/2020,2020-06-02,join,AMADY,Amadeus IT Holding SA Unsponsored American Depository Shares,sale_partial,"$1,001 - $15,000",Hon. Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016893.pdf,False
2020,07/09/2020,2020-06-03,join,AMADY,Amadeus IT Holding SA Unsponsored American Depository Shares,sale_full,"$1,001 - $15,000",Hon. Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016893.pdf,False
2020,07/09/2020,2020-06-15,join,ABEV,Ambev S.A. American Depositary Shares,sale_partial,"$1,001 - $15,000",Hon. Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016893.pdf,False
2020,07/09/2020,2020-06-26,join,AAPL,Apple Inc.,purchase,"$1,001 - $15,000",Hon. Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016893.pdf,False
2020,07/09/2020,2020-06-03,join,BIDU,"Baidu, Inc. - American Depositary Shares, each Representing one Tenth Class A Ordinary Share",sale_full,"$1,001 - $15,000",Hon. Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016893.pdf,False
2020,07/09/2020,2020-06-02,join,BIDU,"Baidu, Inc. - American Depositary Shares, each Representing one Tenth Class A Ordinary Share",sale_partial,"$1,001 - $15,000",Hon. Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016893.pdf,False
2020,07/09/2020,2020-06-15,join,BKNG,Booking Holdings Inc.,sale_full,"$1,001 - $15,000",Hon. Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016893.pdf,False
2020,07/09/2020,2020-06-25,join,SCHW,Charles Schwab Corporation,sale_partial,"$1,001 - $15,000",Hon. Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016893.pdf,False
2020,07/09/2020,2020-06-15,join,CHL,China Mobile Limited,sale_partial,"$1,001 - $15,000",Hon. Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016893.pdf,False
2020,07/09/2020,2020-06-08,join,COST,Costco Wholesale Corporation,sale_full,"$1,001 - $15,000",Hon. Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016893.pdf,True
2020,07/09/2020,2020-06-15,join,EBS,"Emergent Biosolutions, Inc.",purchase,"$1,001 - $15,000",Hon. Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016893.pdf,False
2020,07/09/2020,2020-06-26,join,EBS,"Emergent Biosolutions, Inc.",purchase,"$1,001 - $15,000",Hon. Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016893.pdf,False
2020,07/09/2020,2020-06-26,join,ENTG,"Entegris, Inc.",sale_partial,"$1,001 - $15,000",Hon. Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016893.pdf,True
2020,07/09/2020,2020-06-05,join,EXAS,Exact Sciences Corporation,sale_partial,"$1,001 - $15,000",Hon. Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016893.pdf,False
2020,07/09/2020,2020-06-02,join,EXAS,Exact Sciences Corporation,sale_partial,"$1,001 - $15,000",Hon. Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016893.pdf,False
2020,07/09/2020,2020-06-25,join,FIS,"Fidelity National Information Services, Inc.",sale_partial,"$1,001 - $15,000",Hon. Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016893.pdf,True
2020,07/09/2020,2020-06-09,join,FLT,"FleetCor Technologies, Inc.",purchase,"$1,001 - $15,000",Hon. Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016893.pdf,False
2020,07/09/2020,2020-06-15,join,BEN,"Franklin Resources, Inc.",sale_partial,"$1,001 - $15,000",Hon. Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016893.pdf,False
2020,07/09/2020,2020-06-01,join,HD,"Home Depot, Inc.",sale_partial,"$1,001 - $15,000",Hon. Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016893.pdf,True
2020,07/09/2020,2020-06-26,join,HON,Honeywell International Inc.,sale_full,"$1,001 - $15,000",Hon. Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016893.pdf,True
2020,07/09/2020,2020-06-26,join,HUBS,"HubSpot, Inc.",sale_partial,"$1,001 - $15,000",Hon. Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016893.pdf,True
2020,07/09/2020,2020-06-03,join,ITUB,Itau Unibanco Banco Holding SA American Depositary Shares,purchase,"$1,001 - $15,000",Hon. Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016893.pdf,False
2020,07/09/2020,2020-06-02,join,ITUB,Itau Unibanco Banco Holding SA American Depositary Shares,purchase,"$1,001 - $15,000",Hon. Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016893.pdf,False
2020,07/09/2020,2020-06-05,join,LYFT,"Lyft, Inc. - Class A",purchase,"$1,001 - $15,000",Hon. Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016893.pdf,False
2020,07/09/2020,2020-06-22,join,MKTX,"MarketAxess Holdings, Inc.",sale_partial,"$1,001 - $15,000",Hon. Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016893.pdf,True
2020,07/09/2020,2020-06-22,join,MSFT,Microsoft Corporation,sale_partial,"$1,001 - $15,000",Hon. Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016893.pdf,True
2020,07/09/2020,2020-06-01,join,NVDA,NVIDIA Corporation,sale_partial,"$1,001 - $15,000",Hon. Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016893.pdf,True
2020,07/09/2020,2020-06-05,join,PSX,Phillips 66,purchase,"$1,001 - $15,000",Hon. Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016893.pdf,False
2020,07/09/2020,2020-06-15,join,RDS.B,Royal Dutch Shell PLC Royal Dutch Shell PLC American Depositary Shares,sale_partial,"$1,001 - $15,000",Hon. Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016893.pdf,False
2020,07/09/2020,2020-06-15,join,RHP,"Ryman Hospitality Properties, Inc.",sale_partial,"$1,001 - $15,000",Hon. Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016893.pdf,False
2020,07/09/2020,2020-06-05,join,CRM,Salesforce.com Inc,sale_full,"$1,001 - $15,000",Hon. Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016893.pdf,True
2020,07/09/2020,2020-06-15,join,SLGN,Silgan Holdings Inc.,sale_partial,"$1,001 - $15,000",Hon. Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016893.pdf,True
2020,07/09/2020,2020-06-01,join,SNPS,"Synopsys, Inc.",sale_partial,"$1,001 - $15,000",Hon. Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016893.pdf,True
2020,07/09/2020,2020-06-02,join,TCEHY,Tencent Holdings Limited Unsponsored ADR Representing B Shares,purchase,"$1,001 - $15,000",Hon. Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016893.pdf,False
2020,07/09/2020,2020-06-05,join,TTD,"The Trade desk, Inc. - Class A",sale_partial,"$1,001 - $15,000",Hon. Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016893.pdf,True
2020,07/09/2020,2020-06-01,join,TMO,Thermo Fisher Scientific Inc,sale_partial,"$1,001 - $15,000",Hon. Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016893.pdf,True
2020,07/09/2020,2019-05-03,joint,DMRC,Digimarc Corporation,sale_full,"$1,001 - $15,000",Hon. Joseph D. Morelle,NY25,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016922.pdf,False
2020,07/09/2020,2020-06-01,,--,DC Income bond 5.0% Dec01 24,sale_full,"$15,001 - $50,000",Hon. Eleanor Holmes Norton,DC00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016917.pdf,False
2021,01/10/2021,2020-11-19,,D,Sale of shares in Dominion Energy Inc.,sale_full,"$15,001 - $50,000",Hon. Patrick T. McHenry,NC10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018005.pdf,True
2021,03/15/2021,2021-02-12,joint,ACN,Accenture Plc Class A,purchase,"$1,001 - $15,000",Hon. Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018400.pdf,False
2021,03/15/2021,2021-02-12,joint,MMP,Magellan Midstream Partners,purchase,"$1,001 - $15,000",Hon. Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018400.pdf,False
2021,03/15/2021,2021-02-12,joint,OKE,ONEOK,purchase,"$1,001 - $15,000",Hon. Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018400.pdf,False
2021,03/15/2021,2021-02-08,joint,TXN,Texas Instruments Inc,purchase,"$1,001 - $15,000",Hon. Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018400.pdf,False
2021,02/13/2021,2021-01-22,self,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,sale_full,"$15,001 - $50,000",None Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018190.pdf,False
2021,02/13/2021,2021-01-11,self,AAPL,Apple Inc.,purchase,"$1,001 - $15,000",None Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018190.pdf,False
2021,02/13/2021,2021-01-22,self,AAPL,Apple Inc.,sale_full,"$1,001 - $15,000",None Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018190.pdf,False
2021,02/13/2021,2021-01-08,self,BBY,"Best Buy Co., Inc.",sale_full,"$15,001 - $50,000",None Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018190.pdf,False
2021,02/13/2021,2021-01-25,self,BA,Boeing Company,purchase,"$15,001 - $50,000",None Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018190.pdf,False
2021,02/13/2021,2021-01-04,self,CHWY,"Chewy, Inc. Class A",purchase,"$1,001 - $15,000",None Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018190.pdf,False
